"Id";"ProductId";"UserId";"ProfileName";"HelpfulnessNumerator";"HelpfulnessDenominator";"Score";"Time";"Summary";"Text";"initial_identifier";"asin";"title";"brand";"item_type_keyword";"listing_url";"medium_image";"product_type_name"
265143;"B000EVE3YE";"ANSG8972DJ757";"S. Thorp ""SThorp""""""";1;1;5;1315612800;"One of the Best GF Produts I have had";"Haven't made them myself but I had them at a function I went to today.  They were one of the best gluten free pastries I have tasted and my 4 year old daughter agreed.  They looked exactly like the picture on the box.";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265144;"B000EVE3YE";"A1EALNB653QHFH";"J. Reese";1;1;5;1314403200;"Delicious and versatile!";"I love, love, LOVE this mix!  I use the muffin directions and a mini dougnut maker to make GF donuts with raspberry jelly, frosting, cinnamon sugar, etc.  DELICIOUS!  Also added some fresh sweet corn, GF corn meal and sugar to make out-of-this-world corn muffins.  This mix is different because it doesn't have a gritty texture like some GF mixes -- it is as close to regular, flour-made stuff as you can get.  I love experimenting with this mix and my family -- GF members and non-GF members -- all think it's great!";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265145;"B000EVE3YE";"AOK57RN8TE13K";"justamom35";1;1;5;1312934400;"Best GF muffin mix!";"I've used this mix to make blueberry muffins and cinnamon rolls. My VERY picky daughter loved them! Better than the homemade recipes I've found. They do not brown up very well. If you leave them in the oven until they brown they will be overdone.  Many GF items don't brown well so it's not a product problem...it's just due to the types of flour used.  They still taste great. Thanks!!!!";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265146;"B000EVE3YE";"A34B2GFBI483MV";"monika graves";1;1;4;1277683200;"Great Product !";"I do not like alot of sugar, as little as possible, as a matter of fact. This product does not have alot of sugar. It tastes wonderful, is easy to prepare and agrees with me because it is Gluten-free as opposed to all the other boxed products on the market. I love this product and recommend it to all my friends.<br /><br />Amazon is incredible.....they make it easy - they make it even easier than easy...it comes to your door step in 2 days, never a hassle.....Amazon is the greatest there is.....I use Amazon all the time.<br /><br />Gluten-Free Pantry Muffin & Scone mix is first rate !.";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265147;"B000EVE3YE";"A1JLHW1KARODF5";"B. Ulbricht";1;1;5;1277164800;"Gluten Free Muffin & Scone Mix";"I love this mix.  The best muffin mix I have found.  It also makes great pancakes, waffles, and banana bread.  I send it to my daughter wherever she is stationed around the world.  You can't beat it if you like to or have to bake, especially for kids.";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265148;"B000EVE3YE";"A3C7G5BVYWVTTM";"M Coffin";1;1;5;1264118400;"Terrific Pancakes";"I buy this product just to make pancakes.  It's the best gluten-free pancake I've found.  I've tried other gluten-free pancake mixes but don't think any are as good.  I use orange juice, I think that's what the recipe on the package calls for, and love the taste.  My mom uses the product for scones.  I make my gluten-free muffins from scratch (I use a recipe in Carol Fenster's 1,000 Gluten-Free Recipes, which I've reviewed) so I haven't tried this for those.  But I like to keep it on hand for pancakes and have taken it camping for pancakes.";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265149;"B000EVE3YE";"A1YOA207J3M531";"Mom ""Mother of Six""""""";1;1;5;1251504000;"Makes great waffles";"The box has recipes for muffins and scones, but it also has a recipe for pancakes and waffles.  I did not use the orange juice it calls for, but used milk instead, and they turned out great.  The waffles I made were light and crispy.  They freeze well, too.  For another treat, I pop the frozen waffles in the toaster until hot, then serve them with butter and jelly like toast.  Gluten-free dieters need all the variety they can find!";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265150;"B000EVE3YE";"A1S9MJXSADQHVK";"B. Brown";1;1;5;1223769600;"Makes Super Gluten-Free Scones";"Made a batch of scones from this mix just this morning. Had to improvise because I didn't have any buttermilk. Used Greek yogurt instead, in the same amount, but added a tablespoon of orange juice to thin it. Before baking, I added a little more OJ to the leftover yogurt to spread on the tops, then sprinkled each with a tiny bit of organic sugar. I also made them larger than recommended and got eight nice sized scones. Like all scones, they were just a bit crumbly, but these were not dry like many scones I've had.<br /><br />They were a hit with my family, so I'll definitely be making them again. And I'll try adding other ingredients. Orange zest and sliced almonds, or blueberries, or shredded sharp cheddar, or crumbled feta cheese and chopped olives...";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265152;"B000EVE3YE";"A2GSV7SJT3Y6RU";"vivie";0;0;5;1348272000;"Love the scones!";"It's a fantastic product. I haven't tried making muffins, but I LOVE the way scones come out. My non gluten-free friends and family members love them, too.";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265153;"B000EVE3YE";"A2B2PN901O7OGY";"Senior souls";0;0;5;1342310400;"Finally!  A good product";"This is a great product--I eliminate the eggs--which makes them more short and taste much better. Not just for gluten free eaters--everyone will love these!!";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265154;"B000EVE3YE";"A1VYMMQHU9RMSB";"D. Hix";0;0;5;1335484800;"Gluten free mix";"Kids and I love this. Texture is great. We use it to make scones and kids ask for it all the time.";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265155;"B000EVE3YE";"A1ZKOIN341N50Z";"NW Writer ""RoseCityGal""""""";0;0;5;1287360000;"Best Scones Ever-Gluten Free";"I've never been a scone person, but when I found out I had an allergy to wheat, I was on the hunt to fulfill my need for bread products.  I decided to try the Gluten-Free Pantry's Muffin & Scone mix, and I'm so glad I took the chance.  Although overpriced, the scones have a fluffy and crunchy texture.  I add cranberries and pecans.  The box says it makes more than it really does. I get about 7-8 hand sized scones from the mix.  They don't last long, however.  Neighbors, family, friends scoop them up.  They're buttery, and delicious, and great with jam.  Enjoy!";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265156;"B000EVE3YE";"A1I8D3XVLOW7YG";"Palm Fan";0;0;5;1284336000;"great muffins";"These muffins are very easy to make dairy free.  Substituting oil for butter and orange juice or rice milk or soy milk for milk works great.  I add chocolate chips or blueberries.  Excellent.  Everyone loves these - even my friends and family that do not follow a gluten-free diet.";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265157;"B000EVE3YE";"A1V2KJE03N4AE1";"Samus";0;0;5;1205366400;"Great Muffins!";"I just made these muffins for the first time. I used chopped dates and pecans. Now I need to make another batch because everybody else in the house ate them-and they are not even celiac!";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265158;"B000EVE3YE";"A3303W2CTA2YX1";"Maddycat";0;0;5;1201132800;"Great muffin mix";"This is the best gluten free muffin mix I have tried.  You can add anything to the mix and it holds up well.  One of my fav's is adding diced apples, raisins and cinnamon.  Of course blueberries are great too.  They are not gritty at all and are good even after a few days if kept in a sealed container or bag in the refrigerator. Just pop them in the micro for 20 seconds and they are great! They freeze very well too.";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265159;"B000EVE3YE";"A136VHP76TR98K";"Terry A. Higgins";0;0;5;1200614400;"The Kids Love These";"These are incredibly delicious. If you think that you can't have a Gluten Free muffin and have it taste delicious, you are wrong. The GF Pantry mix is great. Not only is it incredibly easy to make it bakes well and consistently. We have made the muffins plain and with add-ins (Blueberries, peanut butter) and every time they tasted great!<br /><br />This is a must for those on the Gluten Free Diet";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
265161;"B000EVE3YE";"A3AATF9L2UGZ2K";"Melissa Hammons";1;2;2;1294790400;"Maybe they changed the ingredients recently.....";"I really have no idea how this product has so many positive reviews.  It tastes like cardboard.  I've tried fruit, nuts, poppyseeds and even chocolate.  Nothing makes these taste better.  I've very thankful that I got these on the clearnace rack at the grocery store (although now I know why they were on clearance!)";"B000EVE3YE";"B000EVE3YE";"Glutino Gluten Free Pantry Muffin Mix, 15-Ounce Boxes (Pack of 6)";"Glutino Gluten Free Pantry";"baking-mixes";"http://www.amazon.com/dp/B000EVE3YE";"https://m.media-amazon.com/images/I/51acCwj9xxL._SL160_.jpg";"BAKING_MIX"
269025;"B000GG0BPM";"A1JHTKB9W8PLIU";"Christine Lindberg";8;9;5;1235692800;"Great value for a great product";"It's not always easy to find decaffeinated Constant Comment tea in the grocery store, and even if you do, it's a fairly pricy item. Finding this tea on Amazon has been a blessing. The price is a huge savings, and I no longer have to carefully ration my use of the teabags in fear that I'll run out and not be able to get more. If you're trying to avoid caffeine and think that means settling for less robust taste in your favorite hot beverages, try decaf Constant Comment. The blend of clove, orange, etc., in real tea (not herbal tea) tastes as good as it smells (which is very aromatherapeutic!).";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269026;"B000GG0BPM";"A21DZSZ4COEU08";"Jonathan ""nursedoc""""""";3;3;5;1245196800;"I'm addicted!";"I'm addicted to Constant Comment and have to use decaf for health concerns. It is hard to find this decaf variation of the product in some stores, and it usually is more expensive than on Amazon even with shipping. Sometimes you can get free shipping, so I have bought by the case through Amazon.";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269028;"B000GG0BPM";"AJGC4RJRJ2NM6";"K ""site fan""""""";0;0;5;1348099200;"Constant Comment";"Constant Comment has been one of my very favorite teas for almost 50 years!!  I love the flavor and the taste and it is great to mix with other teas for a large pitcher of iced tea - thank you for making it available on Amazon!!";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269029;"B000GG0BPM";"A3LE84GRQHXNCQ";"Cathy";0;0;5;1325980800;"tea time";"This is my second favorite tea.  When I want a bit of a change from my Lemon Lift, I brew some of this... very yummy!";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269030;"B000GG0BPM";"A3EAMZH03JKI1M";"Burlington Buyer";0;0;5;1324944000;"Tea";"I love purchasing this tea from Amazon. It is an Excellent  tea at an excellent price. I would recommend it to other tea lovers.";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269031;"B000GG0BPM";"A3VI9X0U3BMAJA";"Penny";0;0;5;1319500800;"Love it!";"I have purchased this tea for a long time, it has a good flavor and with subscribe and save I no longer risk running out.";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269032;"B000GG0BPM";"A3FH8U7QNV2886";"Mrs. R ""Novice Knitter""""""";0;0;5;1318291200;"Constant Comment Tea is a favorite!";"Constant Comment Tea has been a favorite of mine for many years and it's a plus that it comes decaffeinated. The flavor is unique and just a perfect combination of fruit and spices. If you haven't tried Constant Comment Tea yet, I highly recommend you do. I like getting the pack of 6 boxes through the Super Saver program. Since I drink a lot of tea, this is the most affordable way to purchase it that I've found.";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269033;"B000GG0BPM";"A2KN6PXXL0S0JS";"Barbara R. Graves ""Barbara G.""""""";0;0;5;1314576000;"Love this tea!";"Trying to find decaffeinated Bigelow tea was not easy in Columbia, SC  They had the regular, but not decafinated.  I just ordered 3 cases of Bigelow Decaffeiniated Constant Comment tea.  Many of my friends think I have made special tea when they taste it.  They are thrilled to know it is easy to have this wonderful tea with a hint of orange.  I have been enjoying it for 50+ years!";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269034;"B000GG0BPM";"ABG26PN4WD800";"Ta ""Contessa""""""";0;0;5;1291680000;"Great Taste (without the jolt)";"Have loved this tea for years. Recent sensitivity to caffeine made me switch to the decaf variety. I am totally pleased with this Constant Comment tea.";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269035;"B000GG0BPM";"A1R7MI9VS5EI33";"rpr96817";0;0;5;1287273600;"Great tea at a great price!";"I am so thrilled that Amazon is offering this tea; it is my favorite tea. It is very hard to find as not all grocery stores carry the decaffeinated type. I like to have tea at night, so the 6 pack 20-count boxes will keep me stocked up for awhile. Also, I don't have to run to the grocery store and pay a higher price.";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269036;"B000GG0BPM";"AEAMEK4DR1IVO";"peppersfolks";0;0;5;1268611200;"Great Taste - No Caffeine";"This is a great tea for any time of the day - but I partcularly enjoy it in the morning. I love the mix of flavors - a touch of spice and a touch of citrus - and it is decaffeinated so I can enjoy it anytime. I recommend it for anyone who is sensitive to caffeine - or for anyone who loves tea!";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269037;"B000GG0BPM";"A1VXR4HTY6K389";"Dottie Dracos ""animal artist""""""";1;2;5;1265414400;"Yum!";"Normally, I drink the caffeinated version of Constant Comment.  But when I want to drink some later in the day, the decaf is my second choice.";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg";"TEA"
269038;"B000GG0BPM";"A2CTE0PI7CM6ZD";"EG";1;2;5;1225584000;"Tastiest Decaf Tea";"Constant Comment by Bigelow is our favorite tea, and is no longer available in local markets in the decaffeinated version.  We were thankful when we found it available on line, as we need to avoid caffein for medical reasons.<a href=""http://www.amazon.com/gp/product/B000GG0BPM"""">Bigelow Decaffeinated Constant Comment Tea";" 20-Count Boxes (Pack of 6)</a>""";"B000GG0BPM";"B000GG0BPM";"Bigelow Decaffeinated Constant Comment Black Tea Bags, 20 Count Box (Pack of 6) Decaf Black Tea, 120 Tea Bags Total";"Bigelow Tea";"black-teas";"http://www.amazon.com/dp/B000GG0BPM";"https://m.media-amazon.com/images/I/51W1zPdQ1iL._SL160_.jpg"
271781;"B000EDK67K";"A266141LZAMX02";"J. Myers";15;15;5;1223078400;"Great for cheesemaking and daily use";"I bought this milk for making mozzarella, ricotta, and paneer cheese (which it does very well) and have ended up using it for everything.  I mix up a quart at a time in a blender for daily drinking and add a tablespoon or two of heavy cream.  A hint for mixing:  put 1/2 the water in the blender, add the milk powder and pulse blend a few times before adding the remaining water.  Once blended, it can be very foamy.  Stir cream in with a spoon and allow to sit in the fridge for a day before decanting into a glass bottle.";"B000EDK67K";"B000EDK67K";"Bob's Red Mill Non Fat Dry Milk Powder, 22-ounce (Pack of 4)";"Bob's Red Mill";"powdered-milk";"http://www.amazon.com/dp/B000EDK67K";"https://m.media-amazon.com/images/I/41VaAIPki6L._SL160_.jpg";"DAIRY_BASED_DRINK"
271784;"B000EDK67K";"A1JNT5OEPDS0B7";"D. Wray";11;11;5;1288137600;"Wow";"I had read the reviews, decided to order this despite some other peoples views and I am so glad I did! This doesn't have the horrible smell and taste of the instant powdered milk. This product tastes just like milk, using reverse osmosis water straight out of the tap, room temperature. I have a Vitamix so lumps, dissolving issues that others complained about, were non existent. This milk is so creamy! How can it be non fat and so creamy? It seems creamier than the whole milk I buy. I see some serious yogurt and cheesemaking in my very near future. Buy this, you'll be very pleasantly surprised. I'm going to test this on my teenagers, bet you they can't tell the difference from the $4-$5 gallons of milk I buy daily, either. Thank you Bob!<br /><br />UPDATE:  I tested this milk on my teens, they suggested I add a teaspoon or two of sugar to every gallon. I did, and now they beg me to make it. Very creamy, very good milk with a lot less calories than the red cap milk I normally bought. I was wondering what another reviewer meant when he said there was foam underneath, I know what he meant now  &lt;laughing>.  If I put a higher milk powder to water ratio, it makes terrific cream for my coffee. I ordered this milk to be delivered monthly as well.";"B000EDK67K";"B000EDK67K";"Bob's Red Mill Non Fat Dry Milk Powder, 22-ounce (Pack of 4)";"Bob's Red Mill";"powdered-milk";"http://www.amazon.com/dp/B000EDK67K";"https://m.media-amazon.com/images/I/41VaAIPki6L._SL160_.jpg";"DAIRY_BASED_DRINK"
271786;"B000EDK67K";"A1ILQ64HSOVT9Q";"Upstate NY yogurt maker";10;10;4;1310774400;"Good milk, but very fine powder--be prepared";"We get a case of this milk every month, for yogurt making and baking. For yogurt I use it 1:3 with water instead of 1:7 as recommended. We strain the yogurt afterward, but it's already nice and firm when it's first made. The taste is rich and creamy--excellent!<br /><br />Two warnings. This is not instant milk. It's a very fine powder. So don't dump it into a bowl--it will disperse in the air and get everywhere. And when mixing, use vigorous whisking or a blender, as others have said. So measure carefully and gently, and mix well. It's definitely worth it.<br /><br />Second, this milk is not fortified with vitamin D like liquid milk is. Plenty of calcium, but if you are watching your vitamin D, especially in winter here in the dark north land, make sure you have other sources and are getting some sun.<br /><br />Those are the only drawbacks we've found. There isn't much savings over liquid organic milk (if any) at our local prices. But the flavor is great, it doesn't take up room in your fridge, and the shelf life is great.<br /><br />Oh, and if you make your own yogurt and are used to scalding your milk, there is another huge advantage. No scalding. Just mix with 100-110  degree water and some plain yogurt as starter, and you're ready to go. Incubate six hours in a well-insulated container, and you're good to go. As I said, we strain it through cheesecloth afterward, but that's only if you want a more Greek style. Then we blend with maple syrup/fruit syrup, or sugar syrup. Blending gives a very nice, smooth consistency.<br /><br />Without the need for scalding and then cooling the milk, this is a very easy process. We make all our own yogurt now.";"B000EDK67K";"B000EDK67K";"Bob's Red Mill Non Fat Dry Milk Powder, 22-ounce (Pack of 4)";"Bob's Red Mill";"powdered-milk";"http://www.amazon.com/dp/B000EDK67K";"https://m.media-amazon.com/images/I/41VaAIPki6L._SL160_.jpg";"DAIRY_BASED_DRINK"
271787;"B000EDK67K";"A2K4OLF91HNCIH";"Janice Holzerland ""softweardiving.com""""""";9;9;5;1203811200;"Bob's Redmill Powdered Milk";"I make my own yogurt.  I use 2 cups of Bob's RedMill Powdered milk with a gallon of milk and a small carton of plain yogurt for the starter from the grocery store.  The powdered milk makes my homemade yogurt set up and get thick.  Yogurt is heat sensitive, a temp of about 100 degrees for 5-6 hours incubates the yogurt.";"B000EDK67K";"B000EDK67K";"Bob's Red Mill Non Fat Dry Milk Powder, 22-ounce (Pack of 4)";"Bob's Red Mill";"powdered-milk";"http://www.amazon.com/dp/B000EDK67K";"https://m.media-amazon.com/images/I/41VaAIPki6L._SL160_.jpg";"DAIRY_BASED_DRINK"
271788;"B000EDK67K";"A38E42T9O9AE6K";"D. Crawshaw ""Retro Collector""""""";8;8;5;1294444800;"Mix it THIS WAY & NO Problems";"This powdered milk mixes easily with the water if you do it this way. Start off putting 1/3 of the water in measuring cup or container, add desired amount powdered milk & mix with a wire whisk to make a semi-thick paste. Gradually add the rest of the water while whisking, and you will have no lumps and delicious milk!";"B000EDK67K";"B000EDK67K";"Bob's Red Mill Non Fat Dry Milk Powder, 22-ounce (Pack of 4)";"Bob's Red Mill";"powdered-milk";"http://www.amazon.com/dp/B000EDK67K";"https://m.media-amazon.com/images/I/41VaAIPki6L._SL160_.jpg";"DAIRY_BASED_DRINK"
271790;"B000EDK67K";"A183QRP0E58O93";"Stephen D. Conley";6;6;5;1299628800;"Great milk, and I am a HUGE MILK DRINKER";"Let me start by saying I am 62 and have been a huge milk lover my entire life and if it were not for the calories I would probably drink a half gallon a day. Maybe that is why I have only had one cavity? Anyway, I know milk is fattening so I have at least restricted myself to skim after gradually going from whole to 2%, to 1%, to 1/2%. But I was still concerned about all the hormones in milk and wanted the added convenience of long term unrefrigerated storage for camping and emergency food supplies. I was skeptical of powdered milk but decided to take a chance with Bob's based on the good reviews here. What a surprise to find that I like this milk BETTER than my store bought skim. It tastes just a tad creamier than skim. Did I say I love this milk? When this 4-pack is gone I am getting on the automatic delivery and figure the cost per quart is going to be 82 cents. So not only is it BETTER than my store bought skim but cheaper and LESS calories still. I mix it in a blender with one cup of warm water for about one minute before adding the rest of the water and blending for an additional 15 secs. Perfect. I do it at night, stick it in the refrigerator and in the morning all the ""head"""" has disappeared and I have cold milk for my cereal. Those complaining about mixing difficulty should just go buy store milk. It is NOT an issue with me. I highly recommend this milk.""";"B000EDK67K";"B000EDK67K";"Bob's Red Mill Non Fat Dry Milk Powder, 22-ounce (Pack of 4)";"Bob's Red Mill";"powdered-milk";"http://www.amazon.com/dp/B000EDK67K";"https://m.media-amazon.com/images/I/41VaAIPki6L._SL160_.jpg";"DAIRY_BASED_DRINK"
271791;"B000EDK67K";"A2SVEL8603YZ1H";"Teresa Lee";6;6;5;1286496000;"Lovely rich taste!";"We stopped using non dairy coffee creamer a couple of years ago and started using dry milk instead. I recently decided to try this one as it was 'Bob's'. I read the reviews so when it came, I got out my magic blender. I pour a cup of hot coffee into the blender then the dry milk and give it a whirl. I then add it back into the rest of the coffee pot and stir! It's so frothy and creamy tasting, I'll never go back to instant dry milk again! Now I mix some up and put it in the fridge to use as milk and it's great too!";"B000EDK67K";"B000EDK67K";"Bob's Red Mill Non Fat Dry Milk Powder, 22-ounce (Pack of 4)";"Bob's Red Mill";"powdered-milk";"http://www.amazon.com/dp/B000EDK67K";"https://m.media-amazon.com/images/I/41VaAIPki6L._SL160_.jpg";"DAIRY_BASED_DRINK"
